datetime,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,lag_1,lag_2,lag_3,lag_24,lag_48,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168
2011-11-20 21:00:00,2011-11-20,4,0,11,21,0,0,0,2,0.48,0.77,0.0896,105,113.0,157.0,145.0,108.0,111.0,95.0,152.25,119.88191653891579,144.07142857142858
2011-11-20 22:00:00,2011-11-20,4,0,11,22,0,0,0,3,0.46,0.88,0.0896,40,105.0,113.0,157.0,106.0,97.0,89.0,152.125,119.9316154785903,144.13095238095238
2011-11-20 23:00:00,2011-11-20,4,0,11,23,0,0,0,3,0.46,0.88,0.0896,28,40.0,105.0,113.0,93.0,59.0,67.0,149.375,121.7777064269515,143.83928571428572
2011-11-21 00:00:00,2011-11-21,4,0,11,0,0,1,1,2,0.46,0.94,0.0,17,28.0,40.0,105.0,93.0,53.0,30.0,146.66666666666666,123.79213526562692,143.60714285714286
2011-11-21 01:00:00,2011-11-21,4,0,11,1,0,1,1,3,0.46,0.94,0.194,12,17.0,28.0,40.0,84.0,35.0,11.0,143.5,126.17379318605191,143.5297619047619
2011-11-21 02:00:00,2011-11-21,4,0,11,2,0,1,1,3,0.44,1.0,0.194,3,12.0,17.0,28.0,56.0,46.0,17.0,140.5,128.48481554676812,143.53571428571428
2011-11-21 03:00:00,2011-11-21,4,0,11,3,0,1,1,3,0.44,1.0,0.1343,4,3.0,12.0,17.0,37.0,15.0,7.0,138.29166666666666,130.44088421719007,143.45238095238096
2011-11-21 04:00:00,2011-11-21,4,0,11,4,0,1,1,3,0.44,1.0,0.1343,5,4.0,3.0,12.0,12.0,8.0,5.0,136.91666666666666,131.72267200007994,143.4345238095238
2011-11-21 05:00:00,2011-11-21,4,0,11,5,0,1,1,2,0.44,1.0,0.0,20,5.0,4.0,3.0,4.0,2.0,19.0,136.625,132.01871161843448,143.4345238095238
2011-11-21 06:00:00,2011-11-21,4,0,11,6,0,1,1,2,0.42,1.0,0.0,76,20.0,5.0,4.0,9.0,12.0,114.0,137.29166666666666,131.35861275503638,143.4404761904762
2011-11-21 07:00:00,2011-11-21,4,0,11,7,0,1,1,2,0.46,0.94,0.1642,246,76.0,20.0,5.0,23.0,41.0,322.0,140.08333333333334,129.20792702383693,143.21428571428572
2011-11-21 08:00:00,2011-11-21,4,0,11,8,0,1,1,2,0.46,0.94,0.0,391,246.0,76.0,20.0,65.0,92.0,452.0,149.375,128.43804546060028,142.76190476190476
2011-11-21 09:00:00,2011-11-21,4,0,11,9,0,1,1,2,0.48,0.94,0.1045,237,391.0,246.0,76.0,138.0,142.0,233.0,162.95833333333334,136.1346772953863,142.39880952380952
2011-11-21 10:00:00,2011-11-21,4,0,11,10,0,1,1,2,0.52,0.83,0.0,135,237.0,391.0,246.0,229.0,200.0,111.0,167.08333333333334,136.84358467486445,142.42261904761904
2011-11-21 11:00:00,2011-11-21,4,0,11,11,0,1,1,2,0.52,0.83,0.1045,128,135.0,237.0,391.0,286.0,233.0,128.0,163.16666666666666,136.33866613715307,142.5654761904762
2011-11-21 12:00:00,2011-11-21,4,0,11,12,0,1,1,2,0.5,0.77,0.1343,162,128.0,135.0,237.0,304.0,311.0,202.0,156.58333333333334,133.94317960358768,142.5654761904762
2011-11-21 13:00:00,2011-11-21,4,0,11,13,0,1,1,2,0.5,0.77,0.1343,134,162.0,128.0,135.0,369.0,363.0,203.0,150.66666666666666,130.2331243066324,142.32738095238096
2011-11-21 14:00:00,2011-11-21,4,0,11,14,0,1,1,2,0.48,0.82,0.194,135,134.0,162.0,128.0,363.0,349.0,185.0,140.875,121.65571967825785,141.91666666666666
2011-11-21 15:00:00,2011-11-21,4,0,11,15,0,1,1,3,0.44,0.94,0.2239,108,135.0,134.0,162.0,351.0,382.0,195.0,131.375,112.08141935761451,141.61904761904762
2011-11-21 16:00:00,2011-11-21,4,0,11,16,0,1,1,3,0.44,0.94,0.2239,108,108.0,135.0,134.0,306.0,287.0,315.0,121.25,101.89135304866154,141.10119047619048
2011-11-21 17:00:00,2011-11-21,4,0,11,17,0,1,1,3,0.42,0.94,0.2985,210,108.0,108.0,135.0,203.0,232.0,519.0,113.0,93.99167400684334,139.86904761904762
2011-11-21 18:00:00,2011-11-21,4,0,11,18,0,1,1,3,0.42,0.88,0.194,192,210.0,108.0,108.0,145.0,208.0,489.0,113.29166666666667,94.29347304013693,138.0297619047619
2011-11-21 19:00:00,2011-11-21,4,0,11,19,0,1,1,3,0.4,0.94,0.194,137,192.0,210.0,108.0,157.0,182.0,302.0,115.25,95.46146502305443,136.26190476190476
2011-11-21 20:00:00,2011-11-21,4,0,11,20,0,1,1,3,0.4,0.87,0.2239,80,137.0,192.0,210.0,113.0,163.0,240.0,114.41666666666667,95.16800552371757,135.2797619047619
2011-11-21 21:00:00,2011-11-21,4,0,11,21,0,1,1,3,0.4,0.87,0.1642,114,80.0,137.0,192.0,105.0,108.0,213.0,113.04166666666667,95.42740430690566,134.32738095238096
2011-11-21 22:00:00,2011-11-21,4,0,11,22,0,1,1,3,0.4,0.87,0.1343,78,114.0,80.0,137.0,40.0,106.0,113.0,113.41666666666667,95.412111466484,133.73809523809524
2011-11-21 23:00:00,2011-11-21,4,0,11,23,0,1,1,3,0.4,0.87,0.1642,33,78.0,114.0,80.0,28.0,93.0,61.0,115.0,94.45127568360783,133.5297619047619
2011-11-22 00:00:00,2011-11-22,4,0,11,0,0,2,1,3,0.38,0.94,0.1045,14,33.0,78.0,114.0,17.0,93.0,22.0,115.20833333333333,94.2563475738957,133.36309523809524
2011-11-22 01:00:00,2011-11-22,4,0,11,1,0,2,1,3,0.4,0.94,0.1343,6,14.0,33.0,78.0,12.0,84.0,10.0,115.08333333333333,94.39413977143086,133.3154761904762
2011-11-22 02:00:00,2011-11-22,4,0,11,2,0,2,1,3,0.38,1.0,0.1045,6,6.0,14.0,33.0,3.0,56.0,15.0,114.83333333333333,94.68651557578869,133.29166666666666
2011-11-22 03:00:00,2011-11-22,4,0,11,3,0,2,1,3,0.38,1.0,0.1045,3,6.0,6.0,14.0,4.0,37.0,4.0,114.95833333333333,94.53431820688505,133.23809523809524
2011-11-22 04:00:00,2011-11-22,4,0,11,4,0,2,1,3,0.38,0.94,0.1642,7,3.0,6.0,6.0,5.0,12.0,7.0,114.91666666666667,94.58555669991006,133.23214285714286
2011-11-22 05:00:00,2011-11-22,4,0,11,5,0,2,1,3,0.38,0.94,0.1642,18,7.0,3.0,6.0,20.0,4.0,28.0,115.0,94.48533357547923,133.23214285714286
2011-11-22 06:00:00,2011-11-22,4,0,11,6,0,2,1,2,0.38,0.94,0.1045,64,18.0,7.0,3.0,76.0,9.0,108.0,114.91666666666667,94.57360449230369,133.17261904761904
2011-11-22 07:00:00,2011-11-22,4,0,11,7,0,2,1,3,0.38,0.94,0.2239,121,64.0,18.0,7.0,246.0,23.0,319.0,114.41666666666667,94.81969923132459,132.91071428571428
2011-11-22 08:00:00,2011-11-22,4,0,11,8,0,2,1,3,0.38,0.94,0.2239,190,121.0,64.0,18.0,391.0,65.0,480.0,109.20833333333333,90.6176771154343,131.73214285714286
2011-11-22 09:00:00,2011-11-22,4,0,11,9,0,2,1,3,0.4,0.94,0.0,149,190.0,121.0,64.0,237.0,138.0,200.0,100.83333333333333,70.49617113664772,130.00595238095238
2011-11-22 10:00:00,2011-11-22,4,0,11,10,0,2,1,3,0.4,0.94,0.0,52,149.0,190.0,121.0,135.0,229.0,138.0,97.16666666666667,65.19513629943133,129.70238095238096
2011-11-22 11:00:00,2011-11-22,4,0,11,11,0,2,1,3,0.4,0.94,0.1343,32,52.0,149.0,190.0,128.0,286.0,134.0,93.70833333333333,65.30229316611779,129.1904761904762
2011-11-22 12:00:00,2011-11-22,4,0,11,12,0,2,1,3,0.4,1.0,0.0896,21,32.0,52.0,149.0,162.0,304.0,176.0,89.70833333333333,66.04641264435465,128.58333333333334
2011-11-22 13:00:00,2011-11-22,4,0,11,13,0,2,1,3,0.42,1.0,0.0896,26,21.0,32.0,52.0,134.0,369.0,153.0,83.83333333333333,65.60598240660818,127.66071428571429
2011-11-22 14:00:00,2011-11-22,4,0,11,14,0,2,1,3,0.42,1.0,0.0896,35,26.0,21.0,32.0,135.0,363.0,147.0,79.33333333333333,65.71920946537294,126.9047619047619
2011-11-22 15:00:00,2011-11-22,4,0,11,15,0,2,1,3,0.44,0.94,0.0,34,35.0,26.0,21.0,108.0,351.0,191.0,75.16666666666667,65.20447215034969,126.23809523809524
2011-11-22 16:00:00,2011-11-22,4,0,11,16,0,2,1,3,0.44,0.94,0.0,62,34.0,35.0,26.0,108.0,306.0,271.0,72.08333333333333,65.33386941513221,125.30357142857143
2011-11-22 17:00:00,2011-11-22,4,0,11,17,0,2,1,3,0.44,1.0,0.0896,165,62.0,34.0,35.0,210.0,203.0,451.0,70.16666666666667,64.90773831180334,124.05952380952381
2011-11-22 18:00:00,2011-11-22,4,0,11,18,0,2,1,3,0.44,1.0,0.0,148,165.0,62.0,34.0,192.0,145.0,441.0,68.29166666666667,61.23900374524443,122.35714285714286
2011-11-22 19:00:00,2011-11-22,4,0,11,19,0,2,1,3,0.46,0.94,0.1045,111,148.0,165.0,62.0,137.0,157.0,286.0,66.45833333333333,57.944485551232695,120.61309523809524
2011-11-22 20:00:00,2011-11-22,4,0,11,20,0,2,1,2,0.46,1.0,0.2239,127,111.0,148.0,165.0,80.0,113.0,238.0,65.375,56.800040186757805,119.57142857142857
2011-11-22 21:00:00,2011-11-22,4,0,11,21,0,2,1,2,0.46,1.0,0.2537,90,127.0,111.0,148.0,114.0,105.0,168.0,67.33333333333333,58.121063058192654,118.91071428571429
2011-11-22 22:00:00,2011-11-22,4,0,11,22,0,2,1,2,0.5,0.94,0.194,87,90.0,127.0,111.0,78.0,40.0,128.0,66.33333333333333,57.48623023530573,118.44642857142857
2011-11-22 23:00:00,2011-11-22,4,0,11,23,0,2,1,2,0.48,0.94,0.2537,39,87.0,90.0,127.0,33.0,28.0,80.0,66.70833333333333,57.594896487876326,118.20238095238095
2011-11-23 00:00:00,2011-11-23,4,0,11,0,0,3,1,2,0.48,0.94,0.2537,16,39.0,87.0,90.0,14.0,17.0,31.0,66.95833333333333,57.45507066332309,117.95833333333333
2011-11-23 01:00:00,2011-11-23,4,0,11,1,0,3,1,2,0.48,0.94,0.2985,8,16.0,39.0,87.0,6.0,12.0,5.0,67.04166666666667,57.37631625214868,117.86904761904762
2011-11-23 02:00:00,2011-11-23,4,0,11,2,0,3,1,3,0.5,0.94,0.3582,6,8.0,16.0,39.0,6.0,3.0,10.0,67.125,57.28518474530969,117.88690476190476
2011-11-23 03:00:00,2011-11-23,4,0,11,3,0,3,1,3,0.5,0.94,0.3582,3,6.0,8.0,16.0,3.0,4.0,5.0,67.125,57.28518474530969,117.86309523809524
2011-11-23 04:00:00,2011-11-23,4,0,11,4,0,3,1,3,0.52,0.88,0.3582,5,3.0,6.0,8.0,7.0,5.0,4.0,67.125,57.28518474530969,117.85119047619048
2011-11-23 05:00:00,2011-11-23,4,0,11,5,0,3,1,2,0.46,0.94,0.194,17,5.0,3.0,6.0,18.0,20.0,13.0,67.04166666666667,57.37783177944301,117.85714285714286
2011-11-23 06:00:00,2011-11-23,4,0,11,6,0,3,1,2,0.44,1.0,0.0,69,17.0,5.0,3.0,64.0,76.0,56.0,67.0,57.41534410878636,117.88095238095238
2011-11-23 07:00:00,2011-11-23,4,0,11,7,0,3,1,2,0.46,1.0,0.0896,156,69.0,17.0,5.0,121.0,246.0,137.0,67.20833333333333,57.413056511310465,117.95833333333333
2011-11-23 08:00:00,2011-11-23,4,0,11,8,0,3,1,2,0.48,0.94,0.1045,323,156.0,69.0,17.0,190.0,391.0,232.0,68.66666666666667,59.25381416207349,118.07142857142857
2011-11-23 09:00:00,2011-11-23,4,0,11,9,0,3,1,2,0.52,0.94,0.194,167,323.0,156.0,69.0,149.0,237.0,82.0,74.20833333333333,75.17514573468955,118.61309523809524
2011-11-23 10:00:00,2011-11-23,4,0,11,10,0,3,1,2,0.52,0.94,0.194,76,167.0,323.0,156.0,52.0,135.0,36.0,74.95833333333333,76.03859384301579,119.11904761904762
2011-11-23 11:00:00,2011-11-23,4,0,11,11,0,3,1,2,0.5,0.72,0.4179,116,76.0,167.0,323.0,32.0,128.0,60.0,75.95833333333333,75.88118811764126,119.35714285714286
2011-11-23 12:00:00,2011-11-23,4,0,11,12,0,3,1,1,0.48,0.55,0.4179,160,116.0,76.0,167.0,21.0,162.0,54.0,79.45833333333333,75.7024950290486,119.69047619047619
2011-11-23 13:00:00,2011-11-23,4,0,11,13,0,3,1,2,0.44,0.54,0.4925,174,160.0,116.0,76.0,26.0,134.0,58.0,85.25,76.3500234902156,120.32142857142857
2011-11-23 14:00:00,2011-11-23,4,0,11,14,0,3,1,1,0.42,0.54,0.4627,213,174.0,160.0,116.0,35.0,135.0,61.0,91.41666666666667,77.32703934907065,121.01190476190476
2011-11-23 15:00:00,2011-11-23,4,0,11,15,0,3,1,2,0.42,0.54,0.4478,207,213.0,174.0,160.0,34.0,108.0,66.0,98.83333333333333,80.16486635117302,121.91666666666667
2011-11-23 16:00:00,2011-11-23,4,0,11,16,0,3,1,2,0.4,0.62,0.4627,173,207.0,213.0,174.0,62.0,108.0,123.0,106.04166666666667,81.84209566713454,122.75595238095238
2011-11-23 17:00:00,2011-11-23,4,0,11,17,0,3,1,3,0.38,0.71,0.3881,163,173.0,207.0,213.0,165.0,210.0,233.0,110.66666666666667,82.37964431278795,123.05357142857143
2011-11-23 18:00:00,2011-11-23,4,0,11,18,0,3,1,2,0.4,0.58,0.5224,145,163.0,173.0,207.0,148.0,192.0,189.0,110.58333333333333,82.32328460651824,122.63690476190476
2011-11-23 19:00:00,2011-11-23,4,0,11,19,0,3,1,1,0.38,0.58,0.3881,122,145.0,163.0,173.0,111.0,137.0,111.0,110.45833333333333,82.26625868994276,122.375
2011-11-23 20:00:00,2011-11-23,4,0,11,20,0,3,1,1,0.36,0.62,0.3881,68,122.0,145.0,163.0,127.0,80.0,99.0,110.91666666666667,82.30004314366597,122.44047619047619
2011-11-23 21:00:00,2011-11-23,4,0,11,21,0,3,1,1,0.36,0.57,0.4627,66,68.0,122.0,145.0,90.0,114.0,75.0,108.45833333333333,82.67904374968495,122.25595238095238
2011-11-23 22:00:00,2011-11-23,4,0,11,22,0,3,1,1,0.34,0.61,0.4478,62,66.0,68.0,122.0,87.0,78.0,46.0,107.45833333333333,83.05628220967245,122.20238095238095
2011-11-23 23:00:00,2011-11-23,4,0,11,23,0,3,1,1,0.34,0.61,0.3582,51,62.0,66.0,68.0,39.0,33.0,31.0,106.41666666666667,83.47971201939173,122.29761904761905
2011-11-24 00:00:00,2011-11-24,4,0,11,0,1,4,0,1,0.32,0.57,0.2239,23,51.0,62.0,66.0,16.0,14.0,24.0,106.91666666666667,83.09340823888272,122.41666666666667
2011-11-24 01:00:00,2011-11-24,4,0,11,1,1,4,0,1,0.32,0.57,0.4179,24,23.0,51.0,62.0,8.0,6.0,5.0,107.20833333333333,82.77207004606169,122.41071428571429
2011-11-24 02:00:00,2011-11-24,4,0,11,2,1,4,0,1,0.3,0.61,0.2836,22,24.0,23.0,51.0,6.0,6.0,5.0,107.875,81.99910524432303,122.52380952380952
2011-11-24 03:00:00,2011-11-24,4,0,11,3,1,4,0,1,0.28,0.65,0.1343,5,22.0,24.0,23.0,3.0,3.0,3.0,108.54166666666667,81.19594076738966,122.625
2011-11-24 04:00:00,2011-11-24,4,0,11,4,1,4,0,1,0.3,0.61,0.0896,2,5.0,22.0,24.0,5.0,7.0,4.0,108.625,81.08386023928774,122.63690476190476
2011-11-24 05:00:00,2011-11-24,4,0,11,5,1,4,0,1,0.3,0.61,0.1045,11,2.0,5.0,22.0,17.0,18.0,22.0,108.5,81.25269226308751,122.625
2011-11-24 06:00:00,2011-11-24,4,0,11,6,1,4,0,1,0.3,0.61,0.0896,6,11.0,2.0,5.0,69.0,64.0,75.0,108.25,81.55512939377132,122.55952380952381
2011-11-24 07:00:00,2011-11-24,4,0,11,7,1,4,0,1,0.26,0.75,0.1045,40,6.0,11.0,2.0,156.0,121.0,168.0,105.625,83.85485000621736,122.14880952380952
2011-11-24 08:00:00,2011-11-24,4,0,11,8,1,4,0,1,0.3,0.65,0.0896,46,40.0,6.0,11.0,323.0,190.0,355.0,100.79166666666667,84.16752403064534,121.38690476190476
2011-11-24 09:00:00,2011-11-24,4,0,11,9,1,4,0,1,0.34,0.61,0.0,81,46.0,40.0,6.0,167.0,149.0,198.0,89.25,70.20606315944363,119.54761904761905
2011-11-24 10:00:00,2011-11-24,4,0,11,10,1,4,0,1,0.36,0.57,0.0,98,81.0,46.0,40.0,76.0,52.0,81.0,85.66666666666667,68.23212724520431,118.85119047619048
2011-11-24 11:00:00,2011-11-24,4,0,11,11,1,4,0,1,0.42,0.41,0.2985,142,98.0,81.0,46.0,116.0,32.0,97.0,86.58333333333333,68.24439245424661,118.95238095238095
2011-11-24 12:00:00,2011-11-24,4,0,11,12,1,4,0,1,0.46,0.36,0.2239,150,142.0,98.0,81.0,160.0,21.0,121.0,87.66666666666667,68.93454151942052,119.2202380952381
2011-11-24 13:00:00,2011-11-24,4,0,11,13,1,4,0,1,0.48,0.33,0.2239,175,150.0,142.0,98.0,174.0,26.0,124.0,87.25,68.50721954972876,119.39285714285714
2011-11-24 14:00:00,2011-11-24,4,0,11,14,1,4,0,1,0.5,0.31,0.2985,168,175.0,150.0,142.0,213.0,35.0,110.0,87.29166666666667,68.56255738639184,119.69642857142857
2011-11-24 15:00:00,2011-11-24,4,0,11,15,1,4,0,1,0.5,0.31,0.2537,149,168.0,175.0,150.0,207.0,34.0,116.0,85.41666666666667,65.52325618777832,120.04166666666667
2011-11-24 16:00:00,2011-11-24,4,0,11,16,1,4,0,1,0.5,0.34,0.2836,114,149.0,168.0,175.0,173.0,62.0,195.0,83.0,61.808258910643694,120.23809523809524
2011-11-24 17:00:00,2011-11-24,4,0,11,17,1,4,0,1,0.48,0.33,0.1045,74,114.0,149.0,168.0,163.0,165.0,399.0,80.54166666666667,59.19090644513771,119.75595238095238
2011-11-24 18:00:00,2011-11-24,4,0,11,18,1,4,0,1,0.42,0.5,0.0896,37,74.0,114.0,149.0,145.0,148.0,307.0,76.83333333333333,56.52830508127989,117.82142857142857
2011-11-24 19:00:00,2011-11-24,4,0,11,19,1,4,0,1,0.4,0.54,0.1045,28,37.0,74.0,114.0,122.0,111.0,217.0,72.33333333333333,55.14775935900539,116.21428571428571
2011-11-24 20:00:00,2011-11-24,4,0,11,20,1,4,0,1,0.36,0.76,0.1642,31,28.0,37.0,74.0,68.0,127.0,169.0,68.41666666666667,54.8039324728862,115.08928571428571
2011-11-24 21:00:00,2011-11-24,4,0,11,21,1,4,0,1,0.36,0.71,0.1642,26,31.0,28.0,37.0,66.0,90.0,116.0,66.875,55.33401540525936,114.26785714285714
2011-11-24 22:00:00,2011-11-24,4,0,11,22,1,4,0,1,0.36,0.71,0.1642,22,26.0,31.0,28.0,62.0,87.0,84.0,65.20833333333333,55.96037353160728,113.73214285714286
2011-11-24 23:00:00,2011-11-24,4,0,11,23,1,4,0,1,0.34,0.76,0.1045,21,22.0,26.0,31.0,51.0,39.0,58.0,63.541666666666664,56.65147387979885,113.36309523809524
2011-11-25 00:00:00,2011-11-25,4,0,11,0,0,5,1,1,0.34,0.76,0.1642,29,21.0,22.0,26.0,23.0,16.0,30.0,62.291666666666664,57.26785209921773,113.14285714285714
2011-11-25 01:00:00,2011-11-25,4,0,11,1,0,5,1,1,0.34,0.76,0.0,14,29.0,21.0,22.0,24.0,8.0,10.0,62.541666666666664,57.10172400250169,113.13690476190476
2011-11-25 02:00:00,2011-11-25,4,0,11,2,0,5,1,1,0.28,0.81,0.1045,10,14.0,29.0,21.0,22.0,6.0,10.0,62.125,57.43072386343538,113.16071428571429
2011-11-25 03:00:00,2011-11-25,4,0,11,3,0,5,1,1,0.28,0.75,0.1045,2,10.0,14.0,29.0,5.0,3.0,2.0,61.625,57.84598178521613,113.16071428571429
2011-11-25 04:00:00,2011-11-25,4,0,11,4,0,5,1,1,0.3,0.75,0.1045,7,2.0,10.0,14.0,2.0,5.0,5.0,61.5,57.9767569619584,113.16071428571429
2011-11-25 05:00:00,2011-11-25,4,0,11,5,0,5,1,1,0.28,0.75,0.0,5,7.0,2.0,10.0,11.0,17.0,22.0,61.708333333333336,57.762240687799384,113.17261904761905
2011-11-25 06:00:00,2011-11-25,4,0,11,6,0,5,1,1,0.26,0.81,0.1045,13,5.0,7.0,2.0,6.0,69.0,71.0,61.458333333333336,58.003732388652345,113.07142857142857
2011-11-25 07:00:00,2011-11-25,4,0,11,7,0,5,1,1,0.26,0.81,0.0,35,13.0,5.0,7.0,40.0,156.0,216.0,61.75,57.72969245807787,112.72619047619048
2011-11-25 08:00:00,2011-11-25,4,0,11,8,0,5,1,1,0.26,0.81,0.1343,74,35.0,13.0,5.0,46.0,323.0,375.0,61.541666666666664,57.8205463456551,111.64880952380952
2011-11-25 09:00:00,2011-11-25,4,0,11,9,0,5,1,1,0.32,0.76,0.0,95,74.0,35.0,13.0,81.0,167.0,213.0,62.708333333333336,57.7757878930835,109.85714285714286
2011-11-25 10:00:00,2011-11-25,4,0,11,10,0,5,1,1,0.36,0.71,0.1642,142,95.0,74.0,35.0,98.0,76.0,115.0,63.291666666666664,58.03857725061212,109.1547619047619
2011-11-25 11:00:00,2011-11-25,4,0,11,11,0,5,1,1,0.4,0.66,0.1045,226,142.0,95.0,74.0,142.0,116.0,140.0,65.125,59.849312589128516,109.31547619047619
2011-11-25 12:00:00,2011-11-25,4,0,11,12,0,5,1,1,0.46,0.51,0.1045,272,226.0,142.0,95.0,150.0,160.0,165.0,68.625,66.61427742249899,109.82738095238095
2011-11-25 13:00:00,2011-11-25,4,0,11,13,0,5,1,1,0.5,0.45,0.2239,283,272.0,226.0,142.0,175.0,174.0,177.0,73.70833333333333,76.94745760506963,110.46428571428571
2011-11-25 14:00:00,2011-11-25,4,0,11,14,0,5,1,1,0.52,0.39,0.2239,272,283.0,272.0,226.0,168.0,213.0,154.0,78.20833333333333,85.77978842040365,111.0952380952381
2011-11-25 15:00:00,2011-11-25,4,0,11,15,0,5,1,1,0.52,0.36,0.194,310,272.0,283.0,272.0,149.0,207.0,178.0,82.54166666666667,92.84862817308148,111.79761904761905
2011-11-25 16:00:00,2011-11-25,4,0,11,16,0,5,1,1,0.5,0.39,0.1642,261,310.0,272.0,283.0,114.0,173.0,209.0,89.25,103.10832210329332,112.58333333333333
2011-11-25 17:00:00,2011-11-25,4,0,11,17,0,5,1,1,0.5,0.34,0.1045,184,261.0,310.0,272.0,74.0,163.0,378.0,95.375,108.8488431365896,112.89285714285714
2011-11-25 18:00:00,2011-11-25,4,0,11,18,0,5,1,1,0.46,0.44,0.0896,153,184.0,261.0,310.0,37.0,145.0,328.0,99.95833333333333,110.21697145676538,111.73809523809524
2011-11-25 19:00:00,2011-11-25,4,0,11,19,0,5,1,1,0.42,0.67,0.0,134,153.0,184.0,261.0,28.0,122.0,190.0,104.79166666666667,109.87897657310802,110.69642857142857
2011-11-25 20:00:00,2011-11-25,4,0,11,20,0,5,1,1,0.4,0.58,0.0896,95,134.0,153.0,184.0,31.0,68.0,137.0,109.20833333333333,108.78298267119075,110.36309523809524
2011-11-25 21:00:00,2011-11-25,4,0,11,21,0,5,1,1,0.36,0.71,0.0,85,95.0,134.0,153.0,26.0,66.0,111.0,111.875,107.56001863469373,110.11309523809524
2011-11-25 22:00:00,2011-11-25,4,0,11,22,0,5,1,1,0.34,0.71,0.0896,58,85.0,95.0,134.0,22.0,62.0,97.0,114.33333333333333,106.17731955745451,109.95833333333333
2011-11-25 23:00:00,2011-11-25,4,0,11,23,0,5,1,1,0.34,0.76,0.1045,33,58.0,85.0,95.0,21.0,51.0,59.0,115.83333333333333,105.06464538628084,109.72619047619048
2011-11-26 00:00:00,2011-11-26,4,0,11,0,0,6,0,1,0.34,0.76,0.1045,47,33.0,58.0,85.0,29.0,23.0,53.0,116.33333333333333,104.62133237732073,109.57142857142857
2011-11-26 01:00:00,2011-11-26,4,0,11,1,0,6,0,1,0.32,0.76,0.0896,29,47.0,33.0,58.0,14.0,24.0,35.0,117.08333333333333,104.03089702695016,109.53571428571429
2011-11-26 02:00:00,2011-11-26,4,0,11,2,0,6,0,1,0.3,0.81,0.1045,23,29.0,47.0,33.0,10.0,22.0,46.0,117.70833333333333,103.4279750091472,109.5
2011-11-26 03:00:00,2011-11-26,4,0,11,3,0,6,0,1,0.3,0.81,0.0,17,23.0,29.0,47.0,2.0,5.0,15.0,118.25,102.87191275942445,109.36309523809524
2011-11-26 04:00:00,2011-11-26,4,0,11,4,0,6,0,1,0.3,0.81,0.0,4,17.0,23.0,29.0,7.0,2.0,8.0,118.875,102.17815324226615,109.375
2011-11-26 05:00:00,2011-11-26,4,0,11,5,0,6,0,1,0.3,0.75,0.1045,3,4.0,17.0,23.0,5.0,11.0,2.0,118.75,102.32269925392274,109.35119047619048
2011-11-26 06:00:00,2011-11-26,4,0,11,6,0,6,0,2,0.3,0.75,0.0896,10,3.0,4.0,17.0,13.0,6.0,12.0,118.66666666666667,102.42013502222616,109.35714285714286
2011-11-26 07:00:00,2011-11-26,4,0,11,7,0,6,0,1,0.26,0.87,0.1045,17,10.0,3.0,4.0,35.0,40.0,41.0,118.54166666666667,102.55644433853168,109.3452380952381
2011-11-26 08:00:00,2011-11-26,4,0,11,8,0,6,0,1,0.32,0.76,0.0896,60,17.0,10.0,3.0,74.0,46.0,92.0,117.79166666666667,103.25737331991144,109.20238095238095
2011-11-26 09:00:00,2011-11-26,4,0,11,9,0,6,0,1,0.34,0.76,0.0896,83,60.0,17.0,10.0,95.0,81.0,142.0,117.20833333333333,103.55463971158957,109.01190476190476
2011-11-26 10:00:00,2011-11-26,4,0,11,10,0,6,0,1,0.36,0.81,0.0,141,83.0,60.0,17.0,142.0,98.0,200.0,116.70833333333333,103.69540645004773,108.66071428571429
2011-11-26 11:00:00,2011-11-26,4,0,11,11,0,6,0,1,0.4,0.62,0.1045,230,141.0,83.0,60.0,226.0,142.0,233.0,116.66666666666667,103.68500233951363,108.30952380952381
2011-11-26 12:00:00,2011-11-26,4,0,11,12,0,6,0,1,0.44,0.51,0.0,309,230.0,141.0,83.0,272.0,150.0,311.0,116.83333333333333,103.8714367009471,108.29166666666667
2011-11-26 13:00:00,2011-11-26,4,0,11,13,0,6,0,1,0.48,0.44,0.0,325,309.0,230.0,141.0,283.0,175.0,363.0,118.375,106.51548672866073,108.2797619047619
2011-11-26 14:00:00,2011-11-26,4,0,11,14,0,6,0,2,0.48,0.48,0.1343,299,325.0,309.0,230.0,272.0,168.0,349.0,120.125,109.6370742198016,108.05357142857143
2011-11-26 15:00:00,2011-11-26,4,0,11,15,0,6,0,2,0.5,0.42,0.1045,314,299.0,325.0,309.0,310.0,149.0,382.0,121.25,111.38778716912735,107.75595238095238
2011-11-26 16:00:00,2011-11-26,4,0,11,16,0,6,0,2,0.46,0.47,0.1343,275,314.0,299.0,325.0,261.0,114.0,287.0,121.41666666666667,111.68508392356843,107.35119047619048
2011-11-26 17:00:00,2011-11-26,4,0,11,17,0,6,0,2,0.46,0.47,0.1343,184,275.0,314.0,299.0,184.0,74.0,232.0,122.0,112.47956336114163,107.2797619047619
2011-11-26 18:00:00,2011-11-26,4,0,11,18,0,6,0,2,0.42,0.62,0.1642,185,184.0,275.0,314.0,153.0,37.0,208.0,122.0,112.47956336114163,106.99404761904762
