actual,prediction
95,90.23490397117473
54,59.73761793504387
10,30.780859235419868
6,20.902925062552114
16,61.932105044126565
57,113.59927918609628
175,299.0830097706188
276,367.9038213299896
489,416.43040717080413
570,543.3010817138904
776,548.369549018886
702,513.9689326461529
666,508.8665169738207
640,546.8833335269684
691,499.0078812494815
723,501.66616522985106
540,439.82838361113437
413,343.3454889865386
252,255.25464304852144
196,214.94786161314897
138,194.82864516404615
100,148.96269420383348
64,113.79139389466437
18,67.46969863202781
8,35.56214071162489
5,16.442481308455303
8,6.395959645677306
37,32.929679157286685
168,127.21036192202077
530,380.8642374788607
750,577.206911791302
328,302.41268257951225
198,324.92747030365666
238,454.9948383015642
342,681.054202253715
328,657.4913454353865
303,584.7977899367878
300,592.7050300608058
516,623.6108814820117
898,613.2457513337984
853,571.6930845260567
590,373.21589391720977
432,244.2766676663493
256,191.5705374894432
172,139.0097348284653
94,86.91114524156364
64,43.66684101902196
13,21.685642781290667
14,5.501014226686312
5,4.266760998028593
9,5.730917540485364
47,30.80503459808644
194,144.3405898583464
556,452.11937641807776
805,671.1772264959995
409,292.8615100106943
170,159.20592109313503
218,194.8670098032153
302,230.49500682240284
305,221.31651913689342
293,212.50256006760245
303,218.05503942505666
495,295.421898277874
967,593.5896504408222
822,658.73124947941
539,472.25493835751917
425,281.7426747571521
297,210.802605256167
188,147.26534311049102
98,86.09110050092714
40,51.30418261138203
29,24.671378723623153
17,10.714611761225994
10,6.514777109783436
14,5.833462681090289
36,26.590708548493186
182,121.89805567359124
532,399.3643317254146
838,670.0589394656988
334,389.890103223726
185,203.93331061319432
227,253.0912645390501
316,287.3456534092557
340,284.60989112729
277,281.07274623508687
300,311.9685105233979
468,443.2743660758973
953,705.1455952277479
884,647.0070638527486
627,443.2498791349065
434,322.8491284970904
360,241.7811291601581
215,167.55133215938912
115,104.818525059955
65,55.032000318885444
21,29.57157265904763
16,13.374462077736972
7,9.097215021578588
8,5.583237780149309
66,28.289604048107062
169,131.8168824131895
558,422.9132955345677
794,717.2033820002673
335,317.5306658828219
208,183.759840029105
294,230.41708899776526
335,299.08811009196495
326,315.4405381435911
258,313.12461859789283
296,336.6353543142107
472,435.673385071969
905,770.129067360417
899,778.0467639883303
559,581.8976395341407
457,424.09178769416985
253,311.00954337393654
47,229.12498352711233
45,138.4896070973363
17,80.64351901053145
13,38.99564775903493
10,16.186597696027015
7,6.6685402337001705
12,6.640812528036733
38,30.436111732956732
138,135.92235163234798
394,424.1828432059773
705,669.66832681983
426,359.29430495085137
245,212.21216912627236
361,249.9400481422421
380,308.10782605805497
410,344.24883958288905
399,351.67508119801096
392,401.3454592038857
502,570.9141455164149
808,710.2191725297079
667,627.7537378729352
508,480.1798681373082
336,325.3533959592548
237,230.63152456466858
220,207.25756111732554
190,144.6136356703361
149,121.37359530847426
101,86.91305212295472
92,66.45935378986482
29,36.153028357160785
14,8.416271743073153
15,10.38622942886198
37,34.521565934343386
73,97.41766970265984
211,217.78205641960153
332,358.9367082245001
472,385.95658874326523
663,508.5625716797669
682,547.6684323267326
686,566.8922899434203
750,528.598368294192
727,562.8485035230611
722,523.1520136417021
712,532.0189653784425
594,454.8855184867624
470,408.2717173876593
315,281.3165339352496
292,221.40425916318176
221,202.50623020763632
196,167.30120494514978
147,170.7209176767345
116,134.2730727229138
92,98.73123239258219
58,69.72570528027227
7,32.588793589651445
10,23.504960629593427
22,63.693195079392545
57,140.31748502816055
144,336.44204771902923
285,369.9397830195736
479,397.8069905046293
591,505.4950309317559
680,567.4839314652876
594,519.0487272814698
612,541.1731297919533
649,552.563378394678
648,511.51323084807245
575,549.0350901650594
401,465.1548626339604
257,311.70918552022016
194,229.94677879512162
123,202.21392862934823
91,184.69118561470904
57,154.18852904775076
45,106.85977411246331
18,57.39813831959409
12,29.422328327932142
7,11.03325452520195
10,6.802272085763048
36,29.900883151778427
155,118.7689330173607
483,378.9465705238698
784,548.8549530181771
340,297.8257627475637
179,284.2577299149116
272,366.6908018041085
323,621.1775348444128
305,587.5406382844404
244,571.5713964777668
329,583.5246246298886
459,572.6944892948133
856,577.6102045258552
613,519.6279963898817
516,354.02621515582
262,243.14680591419975
218,195.85218307754255
207,143.5349562748172
105,80.33633980978523
31,40.27611527578994
11,15.474528326211502
2,7.442569420264973
5,5.244231536353435
10,5.668769306065058
43,33.000926040470624
179,137.26223118816642
260,437.3932605658413
134,670.798972041587
86,370.20304410375195
45,187.2856545304806
99,207.4462681175969
104,231.2402991571858
154,233.83170215289385
163,241.8020440445792
209,253.73617210280614
374,319.95652712629993
715,573.3288872611407
687,608.4907962308577
395,447.39040693365564
306,290.82873501302515
289,197.22951721286387
240,155.23295750172562
98,92.63768720881403
52,47.168911330353104
19,21.735561960067646
9,8.981515122204332
7,7.420718083944221
11,5.254187227721209
34,25.79740566520911
177,127.92186107539567
515,359.56079264695416
809,513.2788554609235
362,266.2503135050207
175,137.74688583511906
230,169.98062397913404
358,201.4731090642555
279,194.07279151142382
251,206.507316147403
319,217.60578078501592
478,303.82423841705355
917,571.4441073004244
810,614.6386400007559
593,468.6822515862949
497,317.28553208555024
209,233.10207657378072
241,177.35185728318177
220,111.9131026652487
76,57.74324337230401
25,25.05021154535428
13,8.744771467454745
11,6.227382584358854
10,2.076770435097933
39,22.173606123641854
133,108.43936901988886
391,372.26942959032283
738,655.3070661265903
359,358.8067398353927
177,206.6547025499706
214,234.27223222651122
288,300.32172034033835
294,303.8950983788739
267,293.347936460032
325,295.5231455855131
497,339.8717037603358
901,643.2724139651889
887,650.1732952896031
534,503.0524796349195
441,329.6378373334792
321,243.32123432857713
232,171.89555123764728
155,133.7812626723605
102,66.70676727397493
46,28.996732483389636
11,11.88799397536189
16,7.785781638657315
11,7.713000531073411
41,31.561318907167635
137,128.4192529815148
428,394.4330408981276
785,717.5900078747534
384,423.5051887042898
260,234.23429500991378
304,276.95894566682557
468,341.8830955740235
424,353.0300172140066
400,368.42009694282336
470,427.8142772048557
634,502.47795604201355
900,739.2163077347628
761,668.1794202368841
500,468.0254949023836
372,347.4415114970367
267,259.1614433931227
264,211.57714659941027
171,152.58155342450996
191,132.9584937734145
141,96.48295081722628
75,64.75294074580783
56,34.77635352676035
11,28.205623620099722
10,19.48686097981986
30,59.89715160901957
84,117.75392100320937
206,327.179610237067
395,331.79105156071483
539,348.20148145810236
647,412.45482429989517
743,567.705411186708
710,586.6890368013402
576,595.4961356824097
620,613.6895879177542
659,597.6043153079132
610,622.9333650357444
495,555.1023461424174
341,433.7199951302047
247,284.347335698792
215,223.97245225758942
185,211.40893210542993
179,170.31053848206528
127,151.14606645050188
109,139.90488333936528
74,102.321257003195
22,77.55322423498764
11,3.4819004121827155
10,6.233181236443688
23,18.50527453100935
35,52.42249801294171
62,116.65602196049375
86,244.72451499912046
185,450.1798965173887
336,475.0593991155546
392,506.49474299257184
320,459.35910809157633
314,465.359300334655
306,452.4857449238567
333,423.0277946674735
157,438.9141518512138
106,380.35015322771636
114,267.7184451833655
116,198.7488981535097
113,173.80853845354832
79,150.47397888821558
80,127.60487329294682
51,65.20782906634136
37,36.276626101983275
15,18.62763809849069
10,8.129741622426558
7,5.677761742103723
19,22.363299715102677
59,89.4925148560595
154,299.63064359663235
397,490.48154663182044
332,242.616915958616
298,115.3983110027716
308,146.67007677310863
341,187.20778867517242
405,174.08959577331822
420,164.50960051798128
370,184.2418950237847
377,265.9830408465769
497,473.2955328167457
456,403.5490960397137
371,262.5478514379988
227,186.04535182640456
151,129.5550211075046
107,88.57200151798942
69,54.15576700425785
31,28.004153825365947
13,9.764663655700579
7,6.676750901768462
3,3.4505035913078315
7,1.240391525722192
19,14.475379448886622
143,56.30042866949556
362,129.72836978744988
713,250.3073205432754
382,156.16006405564517
164,79.35816660726888
193,65.7378086820162
260,56.82746900623676
238,56.3598848731253
244,46.167879637704125
254,51.66340609010447
424,83.00761054531972
806,178.6105954804208
784,170.84885340924825
514,116.59507452754937
360,76.1521080566359
225,45.947101625286244
162,31.745245981821437
84,23.43337984041697
33,7.729374802100251
8,3.9646863545400834
8,0.9607996158400892
6,1.207436813821302
6,12.140611690213536
40,38.10873560941777
175,142.72432443153494
507,411.9478195754937
839,620.6958234776997
366,328.3187407186451
217,156.4350124295582
291,197.29733534058238
390,226.41205279198593
297,223.450752859099
271,219.0642448114335
319,220.77994230649236
566,301.83958739196606
948,534.8940459092184
844,564.4442208712651
566,433.1061685500003
392,257.40909483366266
269,187.27332639159948
197,141.48588828402592
136,94.02783849512758
42,49.065201963340236
11,21.544499992458697
11,6.445643722918989
3,4.606640492169252
10,5.2406341816547055
42,30.509759584080435
159,143.34511451662814
478,428.56968976502606
798,675.4429568359039
355,379.31226578846946
204,204.97869382842796
251,251.56362330634843
326,347.2144027643513
291,336.9303258041975
348,327.3077160435879
460,356.1468124128317
481,538.9713837289889
827,676.0392051748463
692,578.4772351920528
743,415.7003606890607
415,269.2760496897635
260,204.75385379944984
177,160.92975223950216
186,102.97553378146866
68,57.480821475565534
37,27.871921704221055
16,10.953780424114699
6,7.523497103870662
8,2.021381414582686
35,22.304106389400527
143,122.9224792537998
392,408.57621152026167
745,670.4340838273706
400,377.2140342112415
275,209.59783803792334
313,236.79198444977493
387,304.199364284889
381,326.23993191465155
371,331.1305844134536
455,359.33284765976686
520,561.5671809630841
837,658.4781013815798
642,535.3375130953413
493,519.5818743043209
308,309.7007873956587
190,220.35356326864607
160,181.99469956517962
100,127.76006938546486
249,120.27210810049124
146,87.14151481295035
67,60.01346614268382
15,31.39803278515704
11,4.850118080088283
11,6.723014898271949
28,31.256606117971277
70,84.43007668040569
174,204.70163503766787
266,326.9449190558524
347,407.4848880752794
527,400.2858742984842
573,508.12988965675845
670,517.426130590991
597,456.51432746839095
615,474.6431718486241
637,502.3716970528392
528,530.8113519999533
473,431.0799614108316
332,290.8458687394606
255,196.84994461866316
204,153.87001407332
189,123.70723606474955
125,99.71066607151165
111,190.34662837540168
112,229.07511562356203
66,242.672871776666
28,230.61344767157195
12,11.542577567831406
11,14.661022555401523
24,36.89346094264472
51,77.61280577273283
132,178.1372061983146
223,292.78223611461596
428,341.71291338109125
494,400.443002361054
562,401.7718658008569
619,509.5106105460878
617,473.7731161804078
568,446.0944450894636
581,458.35806999857067
539,441.00370101921334
453,356.02502591548017
336,240.81261854690217
246,188.91558845830454
196,164.81898739599873
125,152.11318212074994
105,122.50440326366059
48,62.98915001586759
29,38.5759053473433
6,19.50434565474947
4,9.44199776947029
10,7.336109700507078
40,32.614890240285796
147,119.26202025618079
476,350.28289343341913
737,482.30593173461887
359,276.6525343903609
168,277.64692578719394
263,315.35453895622123
284,414.780637254611
146,541.2487439764176
185,535.2070802418409
260,497.67247666105305
447,536.8996234358651
766,509.5537153292946
592,452.115768666189
239,330.36731813953054
256,224.4850909689634
206,169.9931839077615
126,114.98468435519338
81,67.04755865288479
48,28.954224661320527
13,11.536237038254225
3,6.966826700665017
2,5.573229262213239
7,5.655185473834874
52,34.97763472891019
172,143.35039813194345
525,443.43910023230944
835,667.3798822581394
355,399.6331921354571
222,192.87654459642624
228,226.10878368311404
325,262.93629163906536
328,239.9388224259866
308,228.4002291917385
346,237.05626175364264
446,354.8497672688869
943,655.8024666663323
838,584.1078012404537
531,327.88089000370945
432,215.03510294704603
195,180.24554698291482
181,121.83961131668221
199,69.65409777682281
49,35.57329734109937
17,16.00341378972952
16,7.078041854765505
7,5.155771050322323
4,2.6479144382776743
41,23.540438173660384
178,127.03776562588534
464,409.8790295000582
817,671.1673188277418
382,369.84754312377487
228,191.63082589238658
234,220.26021202671808
332,266.1856280820471
310,260.0490015170149
270,258.150710006849
301,278.14408769035117
466,447.4988610466513
888,679.5070801446583
884,594.229349249307
516,420.96272156827473
414,265.7386533130795
329,197.8642749535093
215,145.67862302141927
99,107.55483660824892
57,53.54818565234858
14,27.21548321531298
14,10.741584200602178
5,5.862838621393245
5,6.134950697917473
42,30.540393648142842
153,138.3320245973055
508,426.291090320163
834,682.9658195872059
387,363.7220543149402
218,207.8714494647477
268,261.4075672094998
377,311.34151469602915
332,307.8857755792296
285,306.9536464676814
353,349.004486357476
450,411.85081082138214
890,695.0879122676557
788,615.64932058146
513,453.41797313365134
387,265.39694057488543
283,217.21855436429237
229,165.75482113705957
117,123.7091339611675
56,63.847234164693084
16,29.113813614552875
10,12.688904475712027
5,7.16186423397819
